[30Nov2025 07:51:05.862] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.neoForgeVersion, 21.1.209, --fml.fmlVersion, 4.0.41, --fml.mcVersion, 1.21.1, --fml.neoFormVersion, 20240808.144430, nogui]
[30Nov2025 07:51:05.866] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: JVM identified as SAP SE OpenJDK 64-Bit Server VM 21.0.9+10-LTS
[30Nov2025 07:51:05.868] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 11.0.5+main.901c6ea8 starting: java version 21.0.9 by SAP SE; OS Linux arch amd64 version 6.6.87.2-microsoft-standard-WSL2
[30Nov2025 07:51:06.016] [main/WARN] [net.neoforged.fml.loading.FMLConfig/CORE]: Configuration file /app/config/fml.toml is not correct. Correcting
[30Nov2025 07:51:08.076] [main/INFO] [net.neoforged.fml.loading.ImmediateWindowHandler/]: ImmediateWindowProvider not loading because launch target is forgeserver
[30Nov2025 07:51:08.092] [main/WARN] [CrashAssistantJarInJarHelper/]: launchTarget: forgeserver. Crash Assistant is client only mod. Mod will do nothing!
[30Nov2025 07:51:08.637] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.7 Source=union:/app/libraries/net/fabricmc/sponge-mixin/0.15.2+mixin.0.8.7/sponge-mixin-0.15.2+mixin.0.8.7.jar%2373!/ Service=ModLauncher Env=SERVER
[30Nov2025 07:51:08.669] [main/WARN] [net.neoforged.fml.loading.FMLConfig/CORE]: Configuration file /app/config/fml.toml is not correct. Correcting
[30Nov2025 07:51:09.496] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "server-1.21.1-20240808.144430-srg.jar" [locator: production server provider +net.neoforged:neoforge:21.1.209:server]
[30Nov2025 07:51:09.535] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "neoforge-21.1.209-universal.jar" [locator: PathBasedLocator[name=neoforge, paths=[libraries/net/neoforged/neoforge/21.1.209/neoforge-21.1.209-universal.jar]], reader: mod manifest]
[30Nov2025 07:51:09.536] [main/INFO] [Monocle/IrisModParser/]: Located Monocle mod jar at /META-INF/jarjar/monocle-mod-file.jar
[30Nov2025 07:51:09.564] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "monocle-mod-file.jar" [locator: dev.ferriarnus.monocle.bootstrap.MonocleModLocator@5217f3d0, reader: mod manifest]
[30Nov2025 07:51:09.846] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Aquaculture-1.21.1-2.7.14.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:09.856] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "architectury-13.0.8-neoforge.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:09.868] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ars_additions-1.21.1-21.2.3.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:09.879] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ars_controle-1.21.1-1.6.10.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:09.894] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ars_creo-1.21.1-5.1.0.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:09.908] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ars_elemental-1.21.1-0.7.6.5.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:09.927] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ars_nouveau-1.21.1-5.10.6.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:09.940] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ars_ocultas-1.21.1-2.2.0.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:09.951] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ars_technica-1.21.1-2.4.0-beta3.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:09.962] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "arsdelight-2.1.9.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:09.972] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "arseng-2.1.1-beta.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:09.981] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "artifacts-neoforge-13.1.0.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:09.997] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "arts_and_crafts-neoforge-1.21.1-1.5.1.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.008] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "athena-neoforge-1.21-4.0.2.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.018] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "baguettelib-1.21.1-NeoForge-1.1.3.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.030] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "balm-neoforge-1.21.1-21.0.54.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.040] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "bcc-21.1.5%2bmc1.21.1.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.050] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "belts-neoforge-0.2.2.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.059] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "BetterAdvancements-NeoForge-1.21.1-0.4.3.21.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.069] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "betterchunkloading-1.21-5.4.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.079] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "betterfpsdist-1.21-6.0.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.111] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "BHMenu-NeoForge-1.21-2.4.3.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.121] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "blockprints-merged-1.21.1-2.3.0.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.130] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "blueflame-1.21.1-1.1.1.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.143] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "buildinggadgets2-1.3.9.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.152] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "bwncr-neoforge-1.21.1-3.20.3.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.162] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "cable_facades-1.21.1-NeoForge-1.6.3.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.171] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "catjammies-1.21-1.7.1.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.186] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "cc-tweaked-1.21.1-forge-1.115.1.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.195] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "charginggadgets-1.14.1.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.209] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "chat_heads-0.14.0-neoforge-1.21.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.239] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "chipped-neoforge-1.21.1-4.0.2.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.258] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "chisel-neoforge-2.0.0%2bmc1.21.1.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.267] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "chococraft-1.21.1-neoforge-0.11.11.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.276] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "cleanswing-1.9.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.285] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "clickadv-1.21-3.8.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.294] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "clienttweaks-neoforge-1.21.1-21.1.9.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.304] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "cloth-config-15.0.140-neoforge.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.315] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Clumps-neoforge-1.21.1-19.0.0.1.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.326] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "cobblegengalore-1.21.1-0.2.7.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.354] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "CodeChickenLib-1.21.1-4.6.1.524.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.364] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "colorfulhearts-neoforge-1.21.1-10.5.9.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.373] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "comforts-neoforge-9.0.4%2b1.21.1.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.385] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "connectedglass-1.1.14-neoforge-mc1.21.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.395] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "connectivity-1.21.1-7.2.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.406] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ConstructionSticks-1.21.1-1.2.3.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.418] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Controlling-neoforge-1.21.1-19.0.5.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.442] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "cookingforblockheads-neoforge-1.21.1-21.1.17.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.464] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "corpse-neoforge-1.21.1-1.1.13.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.478] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "corpsecurioscompat-1.21.1-NeoForge-3.1.3.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.492] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "cosmeticarmorreworked-1.21.1-v1-neoforge.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.502] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "crafting_on_a_stick-1.21.0.2.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.512] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "craftingstation-neoforge-1.21.1-3.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.521] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "craftingtweaks-neoforge-1.21.1-21.1.6.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.531] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "crashutilities-9.0.4.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.542] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "CraterLib-NeoForge-1.21-2.1.5.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.561] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create-1.21.1-6.0.8.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.571] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create_hypertube-0.2.6-hotfix-NEOFORGE.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.581] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "CreativeCore_NEOFORGE_v2.13.13_mc1.21.1.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.591] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "CreeperOverhaul-neoforge-1.21.1-4.0.6.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.604] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "cryonicconfig-neoforge-1.0.0%2bmc1.21.10.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.616] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "cupboard-1.21-2.9.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.628] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "curios-neoforge-9.5.1%2b1.21.1.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.640] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "cursedearthreturns-1.21.1-neoforge-1.6.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.655] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "cyclopscore-1.21.1-neoforge-1.27.1-835.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.665] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "darkmodeeverywhere-1.21-1.3.5.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.677] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "deeperdarker-neoforge-1.21.1-1.3.5.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.686] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "DiscCord-1.21.1-1.2.4.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.696] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "dummmmmmy-1.21-2.0.9-neoforge.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.709] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "dysoncubeproject-1.0.2.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.723] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "elevatorid-neoforge-1.21.1-1.11.4.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.734] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "emi-1.1.22%2b1.21.1%2bneoforge.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.744] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "emi_enchanting-0.1.2%2b1.21%2bneoforge.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
[30Nov2025 07:51:10.754] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "emi_loot-0.7.6%2b1.21%2bneoforge.jar" [locator: {mods folder locator at /app/mods}, reader: mod manifest]
